1.031435,44.337406,0.315113
1.160347,44.605979,0.141843
1.159213,44.399985,0.133807
0.810217,43.809737,0.386002
1.154936,44.633256,0.128976
1.003464,44.121740,0.504491
0.918422,43.850617,0.123122
1.232637,44.630263,0.145781
0.591829,42.601118,0.140172
0.081216,38.048692,0.182141
0.179911,39.741944,0.120412
0.621386,42.826190,0.292710
1.174817,44.233289,0.217718
1.049802,44.269485,0.288365
0.836905,43.427101,0.152383
0.725208,43.359518,0.150514
0.501476,42.198336,0.226910
0.874291,43.712316,0.311181
0.999772,44.568570,0.160878
0.241467,40.303372,0.286501
0.717938,43.354160,0.149858
0.708061,43.518119,0.226716
0.713300,43.071118,0.164889
0.878734,43.811150,0.149434
0.643309,42.725737,0.194416
1.308017,44.725197,0.359699
0.530945,42.684637,0.138434
0.756656,43.662191,0.322091
0.073438,37.665951,0.119335
0.947409,44.055329,0.114378
0.112958,38.785109,0.406460
0.513633,42.415553,0.269928
1.350683,45.066172,0.240903
1.262482,44.879483,0.129082
0.913820,43.893705,0.529316
1.242270,44.243866,0.116402
1.203000,44.679738,0.352268
0.267670,40.876624,0.171985
0.827424,43.621633,0.111803
0.996777,43.997034,0.162091
0.042260,36.106450,0.323980
0.089826,38.157877,0.163320
1.271010,44.934929,0.248361
0.946513,44.207912,0.127675
1.219679,44.790879,0.351261
0.907854,43.859415,0.159596
0.780832,43.656706,0.168175
1.411579,45.292550,0.135024
1.166755,44.284473,0.113632
1.141019,44.251061,0.163193
0.999729,44.171710,0.204848
0.138403,38.981859,0.247522
0.807829,43.709828,0.176227
0.090933,38.248815,0.178867
0.857560,43.729859,0.315469
0.408375,42.031542,0.229778
0.291540,40.977717,0.123443
0.528839,42.576325,0.151684
0.905321,43.882177,0.125372
0.675139,43.062045,0.234993
1.206131,44.758550,0.127757
0.448867,41.853257,0.139860
0.976241,44.053697,0.237087
0.244427,40.517442,0.223996
0.354432,41.353634,0.269747
0.255461,40.282653,0.163490
1.065615,44.531227,0.271501
0.934640,44.165814,0.185002
0.747964,43.166065,0.168413
0.637336,42.517124,0.210902
0.135745,39.126101,0.242647
0.171508,39.335291,0.142266
0.324917,41.321526,0.176341
0.202607,40.062446,0.406343
1.109124,44.593692,0.148847
0.235075,40.550316,0.309937
1.074463,44.771668,0.204052
1.147491,44.370543,0.160777
1.161859,44.581151,0.159036
0.969471,43.945936,0.513912
1.243730,44.629219,0.116065
0.422834,42.231132,0.284130
0.058191,37.317444,0.172346
0.743406,43.210896,0.190655
0.994466,44.090205,0.226877
1.063863,44.309831,0.368981
0.589219,42.691645,0.332378
0.175501,39.738169,0.187978
0.430237,41.923666,0.127165
0.052676,36.817189,0.141736
0.642034,42.833270,0.192348
0.439065,42.009017,0.121943
1.389811,45.311231,0.136743
0.606556,42.618860,0.206367
0.629627,42.910288,0.111700
0.281811,40.724783,0.144568
0.515396,42.285569,0.230270
1.171417,44.364769,0.336936
1.284866,44.602059,0.255168
0.869280,43.515411,0.421940
0.722662,43.038275,0.183470
0.096381,38.637840,0.276851
0.552807,42.312918,0.170595
0.125696,39.031850,0.250063
0.294837,41.261532,0.142281
1.350365,44.557090,0.152287
0.913484,43.876321,0.114213
1.339757,45.005582,0.149027
1.308230,45.029750,0.174117
0.984335,43.833304,0.284122
0.686296,43.170072,0.175756
0.466521,41.930408,0.284332
0.061070,37.190455,0.271226
0.987930,43.939191,0.178155
1.098719,44.422041,0.186883
1.349863,45.112475,0.263486
1.165633,44.756902,0.309450
0.179364,39.566134,0.208589
0.901040,43.282768,0.114743
0.386034,41.730606,0.345918
1.045341,44.296558,0.177238
0.788262,43.515661,0.250495
1.240122,45.026605,0.244701
0.752454,43.409246,0.100797
0.544657,42.722825,0.348153
0.138608,39.158879,0.549338
0.394169,41.820142,0.171000
0.706842,43.280264,0.303165
0.772634,43.639558,0.228255
0.934170,44.248800,0.309362
0.719029,43.123567,0.106883
1.036318,43.866804,0.249498
0.471634,41.942294,0.250108
0.713591,43.010451,1.086448
1.179853,45.081524,0.579817
0.308131,41.023198,0.124189
0.865922,43.693381,0.293506
1.218945,44.776215,0.125065
0.491494,42.384527,0.235469
0.174473,39.495556,0.148075
0.349594,41.372600,0.152348
0.892485,43.729773,0.145824
0.708640,42.763453,0.226958
1.038573,44.372756,0.160540
1.171641,44.148233,0.329448
0.877710,43.653215,0.239327
0.883670,43.693144,0.226652
1.011266,44.233154,0.205081
0.317615,40.586236,0.356886
0.172257,39.549715,0.501169
0.276612,40.825070,0.161583
0.020160,34.375149,0.230761
0.379367,41.398066,0.241484
0.628910,42.718436,0.153809
1.359971,44.765692,0.121921
0.205857,40.009119,0.143431
1.287284,44.820405,0.357592
0.498611,42.158071,0.243966
0.725340,43.128090,0.197439
0.223669,40.280904,0.111139
1.105511,44.438418,0.228574
1.118157,44.529575,0.387074
0.144253,39.265201,0.122882
0.194297,40.236594,0.235958
0.673245,43.437602,0.142318
1.351372,45.176976,0.507613
0.293753,40.979565,0.133101
0.628133,43.101639,0.174827
1.061079,44.238236,0.171413
1.356249,45.027715,0.151781
1.354976,44.865321,0.200883
0.310494,41.116923,0.140577
0.263874,40.496926,0.346849
0.366896,41.274690,0.178789
1.151929,44.835670,0.146233
1.189818,44.712457,0.208763
0.501017,42.291068,0.106945
0.996135,43.847880,0.219827
1.214075,44.469298,0.405989
1.396442,44.991988,0.390817
0.618472,42.472777,0.203500
0.193109,39.573611,0.367802
0.296572,40.962853,0.402792
0.981783,44.398470,0.147038
0.149818,39.202546,0.128738
1.361083,44.782257,0.377138
0.491977,42.267740,0.227507
1.001125,43.758190,0.211278
0.099455,38.369489,0.212958
0.707233,43.007031,0.125952
0.101762,38.286234,0.208155
1.308413,44.864512,0.105176
0.725247,43.195368,0.212363
0.791116,43.682637,0.193339
1.305974,44.899652,0.276216
0.611337,43.058015,0.131265
1.258907,44.660528,0.159648
0.935763,44.135109,0.291970
0.775204,43.582701,0.182393
1.176276,44.718398,0.119655
0.921263,43.832922,0.190657
1.104369,44.664849,0.168222
1.388473,45.067636,0.210038
1.080032,43.803243,0.239384
0.094959,38.347535,0.129078
0.325970,41.428983,0.172320
0.231896,40.377634,0.255853
0.260807,40.349056,0.151123
0.696296,42.922601,0.275580
1.011619,44.073007,0.279777
0.234479,40.179136,0.166512
0.729972,43.018156,0.177222
0.184965,39.838556,0.242854
0.619104,42.795791,0.212528
0.945283,44.164525,0.143511
0.695832,42.971519,0.199047
0.375616,41.690729,0.211142
0.604589,42.650031,0.431435
0.761226,43.331462,0.138561
0.261552,40.857265,0.136010
0.431957,41.742978,0.127075
0.586083,42.718326,0.151708
0.390677,41.526164,0.417417
1.178691,44.467801,0.156857
1.361471,44.888491,0.130904
1.044359,44.172168,0.129001
0.727959,43.355119,0.546786
0.121398,38.773798,0.175454
0.318672,40.971289,0.169869
0.896960,43.846039,0.198999
1.265017,44.905168,0.188056
0.295648,40.740562,0.129545
0.077929,37.589439,0.167083
0.890280,43.663148,0.475119
0.678123,43.013648,0.207825
0.343719,41.344343,0.268759
0.655248,42.910662,0.139288
1.150180,44.584258,0.359879
1.093457,44.471685,0.133696
0.832743,43.683409,0.127704
0.537869,42.519685,0.115362
0.918785,44.079190,0.183406
0.095950,38.363353,0.160442
1.392353,44.853625,0.142999
0.196536,39.978337,0.391139
0.081949,38.162584,0.193144
1.007308,44.064017,0.102266
0.393196,41.575028,0.326417
0.225075,40.286355,0.131185
0.364041,41.768180,0.162458
1.213783,44.722217,0.170848
0.374039,41.588891,0.428618
0.129013,38.980161,0.416832
1.404447,44.842749,0.239376
0.184273,39.830983,0.142088
1.254170,44.733933,0.233959
0.638884,42.774853,0.291991
0.692454,43.275813,0.206607
0.616928,42.789159,0.274271
0.056029,37.062175,0.369129
1.036490,44.659042,0.191567
0.591869,43.034239,0.142564
0.122821,38.760224,0.142955
0.096367,38.136576,0.162592
0.679227,42.901587,0.106032
0.145763,39.313453,0.253385
0.431926,42.033228,0.261934
0.338798,41.539167,0.251802
1.299833,44.794753,0.214813
1.252971,45.015174,0.182087
1.349751,45.045720,0.167645
0.834907,43.851951,0.103558
1.185138,44.730532,0.185807
0.745922,43.232401,0.160372
0.791741,43.285478,0.280620
0.534289,42.399376,0.133634
0.298830,40.903325,0.160166
0.552664,42.615407,0.130901
0.544942,42.586351,0.184437
1.048402,44.082613,0.255171
0.934878,43.558747,0.171106
0.091848,38.010049,0.311816
0.891551,43.764685,0.175930
0.564690,42.492126,0.126218
0.438336,42.079232,0.118880
0.961888,43.707583,0.157679
0.447613,41.888569,0.199554
0.945632,43.646831,0.247988
0.974069,44.029066,0.150069
1.352699,44.964434,0.252471
0.100967,38.636421,0.226605
0.775480,43.449246,0.174835
1.009232,43.982497,0.170374
0.465519,42.195522,0.550132
1.002896,44.011154,0.360841
0.699273,43.077726,0.169016
1.367150,45.064416,0.269733
0.414327,42.114944,0.114476
0.228374,39.960488,0.454183
1.055182,44.184866,0.148297
1.264233,44.658275,0.236879
0.641067,43.085560,0.148191
1.282395,44.650317,0.092869
1.059302,44.007646,0.391281
1.208211,44.441074,0.176932
0.315396,41.241003,0.306664
1.298693,45.189075,0.110516
0.390791,41.881098,0.278627
0.547765,42.512514,0.106362
0.243518,40.801184,0.247856
0.936903,44.024425,0.237310
0.210271,40.108442,0.107000
1.024582,44.271355,0.197881
0.188192,39.415204,0.764375
1.374892,45.295614,0.297104
0.578895,42.738497,0.131987
1.149334,44.586161,0.134537
0.893979,44.091159,0.292875
1.206466,44.452908,0.359053
0.160460,39.594196,0.225266
0.740910,43.204178,0.108466
0.892339,43.860586,0.337905
0.215703,40.415713,0.111867
1.329306,45.076626,0.129638
0.341219,41.717891,0.239825
0.070410,37.140475,0.173421
0.161409,39.327040,0.141627
1.157123,44.525818,0.145952
0.665073,42.954582,0.181043
1.183635,44.062085,0.314586
0.854961,43.809083,0.271299
1.286399,44.509699,0.148804
0.826870,43.932814,0.222495
1.328937,44.643138,0.176739
0.621287,42.787932,0.194166
0.408659,41.788014,0.275821
0.907207,44.246968,0.790587
0.500411,42.094201,0.112620
0.783770,43.400215,0.160788
1.182794,44.480960,0.264544
0.063930,37.299460,0.135338
0.511517,42.550662,0.113179
0.494384,42.003380,0.168287
0.770490,43.154113,0.127285
0.706961,42.939659,0.232498
1.302847,44.810415,0.177984
0.812894,43.400566,0.093237
0.072850,37.320615,0.276063
0.765917,43.217167,0.306429
1.329319,44.732340,0.205928
1.212688,44.628571,0.148409
0.244999,40.612566,0.182016
0.787037,43.438034,0.176554
0.631261,42.919824,0.392067
1.359739,45.117826,0.181628
0.040703,36.296191,0.152668
1.311800,45.146885,0.301939
1.348732,45.036363,0.203547
0.248711,40.548956,0.196060
0.905980,44.074416,0.110179
0.802429,43.664459,0.130772
0.299000,40.866533,0.174342
0.471096,42.339232,0.170403
0.972924,43.895278,0.294668
0.685506,42.969019,0.161601
0.460568,41.917549,0.162742
0.193670,39.841837,0.115315
0.442187,42.027423,0.104541
1.022165,44.434026,0.136047
1.077577,44.518563,0.111496
1.098004,43.984559,0.128960
0.195887,39.802695,0.137851
1.385191,44.920204,0.233620
0.091169,38.274275,0.240695
0.753968,43.435647,0.156948
1.261585,44.558969,0.096110
0.948976,43.936241,0.234017
0.770498,43.449572,0.112259
0.574211,42.664999,0.374810
0.898959,44.046157,0.128001
0.967860,43.826585,0.115649
0.434999,41.329648,0.257666
0.649660,42.876178,0.130193
1.022974,44.245712,0.116663
1.269224,44.685412,0.201231
0.583654,42.441908,0.264736
0.490328,42.570823,0.247167
0.653458,42.799088,0.577043
0.793734,43.368919,0.173179
0.360151,41.189649,0.578606
0.457795,42.114905,0.172381
0.026925,35.354356,0.201766
0.822460,43.671876,0.266141
0.450526,41.809724,0.169637
1.082232,44.401144,0.143230
1.167437,44.753038,0.116385
1.349512,44.709467,0.146798
0.974958,43.950146,0.155598
0.107871,38.075825,0.164009
0.863782,43.790355,0.175688
0.622101,42.824222,0.129826
0.736104,43.495668,0.200059
0.520200,42.527356,0.351442
0.147677,39.213887,0.263846
0.569388,42.574138,0.258390
0.593621,42.845212,0.613958
0.612350,42.991086,0.145921
1.265217,44.633913,0.162105
1.217553,44.680106,0.371874
0.586575,42.885591,0.291994
1.139543,44.382437,0.380823
1.321599,44.951792,0.166301
1.298991,44.653059,0.114992
1.344169,44.929885,0.139222
0.111793,38.241465,0.205912
0.490812,42.442341,0.233269
1.358177,44.913190,0.756149
0.497224,42.189961,0.162523
1.112431,44.546297,0.122886
1.355183,44.517335,0.167024
0.672837,42.977874,0.181320
0.142344,39.135023,0.317243
0.862639,43.627007,0.172310
0.444078,42.048081,0.164930
0.290997,40.576344,0.162321
0.049292,36.917232,0.180542
0.144773,38.893328,0.480518
0.576621,42.741103,0.237706
0.388114,41.834683,0.149045
0.674772,43.168967,0.164522
1.341412,44.920158,0.133905
0.200987,39.853942,0.131112
0.367915,41.427163,0.164427
1.305507,44.873708,0.134451
0.950092,43.950897,0.245014
0.070982,37.850645,0.515414
1.164036,44.849151,0.105438
1.340345,45.125160,0.269156
1.347804,44.745831,0.225436
1.093342,44.275830,0.137224
1.181271,44.249412,0.713322
0.568339,42.283725,0.233119
0.057498,37.365281,0.242925
0.991957,43.694402,0.106086
0.325983,41.172335,0.371591
1.204138,44.510033,0.165695
0.815401,43.402446,0.316279
0.528664,42.481948,0.257278
1.326882,44.612388,0.121857
0.782253,43.421344,0.316758
0.879566,44.210152,0.264172
0.680652,43.210191,0.148534
1.164389,44.554448,0.270415
0.795462,43.311931,0.175497
0.607427,42.661874,0.261837
0.847318,43.852292,0.206315
0.747781,43.276269,0.167501
1.143986,44.629253,0.220628
1.076627,44.438448,0.264158
1.386122,45.324973,0.139623
0.922398,43.787624,0.189011
1.125777,44.790387,0.200807
1.280936,44.736213,0.246153
0.950098,44.062716,0.129879
0.721142,43.207026,0.138949
0.675727,43.114792,0.110748
1.212039,44.791113,0.131085
0.727788,43.481122,0.110118
1.149494,44.403470,0.162380
0.431749,42.176856,0.514286
1.061518,44.181666,0.242687
0.950014,44.143934,0.147239
0.500076,42.505792,0.181057
1.246755,44.690847,0.163374
0.092154,38.065035,0.322460
0.491808,41.944577,0.167044
0.856015,43.458146,0.190878
0.111850,38.615747,0.268445
1.216602,44.908697,0.440768
0.048992,36.554908,0.214028
0.545333,42.662814,0.202800
0.938176,43.945258,0.601711
1.250694,44.668144,0.179837
1.265497,44.591280,0.288471
0.027368,35.437229,0.139362
1.092949,44.230707,0.109471
0.884101,43.627591,0.100753
1.220391,44.679907,0.113027
1.211950,44.631174,0.180778
1.298132,44.957697,0.138280
1.269106,44.579001,0.142924
0.641145,42.778758,0.131631
1.353925,44.999548,0.089618
0.884332,43.696071,0.246267
1.342738,44.374395,0.285109
1.152402,44.720315,0.299183
0.963835,43.888172,0.184411
0.889236,43.951099,0.242410
0.592362,42.449957,0.289730
0.350432,41.456555,0.166014
0.371952,41.268615,0.144164
1.248273,44.393860,0.171170
0.081317,38.028049,0.178757
0.140641,39.168064,0.173998
1.275445,44.660615,0.423071
1.343150,44.845413,0.139539
0.381973,41.197000,0.109785
0.713105,43.039579,0.136739
1.097417,44.232927,0.267688
0.911386,43.947096,0.193175
1.172367,44.713595,0.122001
1.368781,45.281925,0.240934
1.371886,45.179128,0.537335
0.896231,43.742117,0.342053
0.854865,43.612367,0.260297
0.533829,42.360404,0.248463
1.166582,44.546508,0.192144
0.922890,43.864776,0.215777
0.722675,43.143517,0.139599
1.194825,44.740463,0.384390
0.131937,38.964727,0.111216
0.492009,42.253972,0.107500
0.653925,42.619016,0.090904
0.767450,43.465261,0.140391
1.361157,44.818465,0.127627
0.234430,40.364356,0.202145
0.988365,43.943000,0.149195
0.166499,39.530958,0.172730
0.446471,42.125212,0.224144
0.021364,35.082219,0.156973
0.060259,37.434426,0.210728
1.405718,45.216444,0.294277
0.605162,42.908345,0.119621
1.245802,44.869302,0.104703
0.631763,42.507640,0.136438
0.388469,41.727343,0.144149
1.361338,44.757548,0.181291
1.017210,44.336187,0.294609
1.112856,44.561315,1.425119
0.945897,43.881282,0.174521
0.211003,40.179555,0.107637
1.413333,45.021710,0.291033
1.333489,45.122112,0.199517
1.315189,45.135039,0.110111
0.412808,41.546477,0.285878
1.096743,44.227636,0.214469
0.776221,43.569116,0.163079
1.361011,44.997532,0.187079
0.462925,42.100578,0.250996
0.555737,42.809379,0.100113
0.207009,39.970917,0.515833
0.738391,43.249833,0.235991
0.439233,42.014827,0.322002
1.305078,45.008289,0.207283
0.752089,43.260868,0.389049
1.184317,44.406656,0.210288
0.731274,43.260969,0.242658
0.333558,41.193265,0.156586
1.328906,45.254389,0.435677
1.257237,44.859352,0.108954
0.489595,42.193597,0.114693
0.365219,41.295950,0.216914
0.974766,44.057475,0.147413
0.150555,39.224521,0.180522
0.336341,41.281596,0.214333
1.115053,44.190543,0.242772
0.041208,36.193420,0.167684
0.928517,43.981493,0.116625
1.149117,44.595228,0.122007
0.398282,41.661230,0.199085
0.538054,42.497835,0.182598
0.715117,43.376889,0.154663
0.309740,41.144101,0.155336
0.863027,43.692672,0.343638
1.285249,44.378267,0.227661
1.011130,44.320753,0.124144
1.233361,44.763584,0.161067
0.123862,39.062206,0.187578
1.080731,43.991659,0.287643
0.846973,43.621189,0.161734
0.995371,44.105295,0.100067
0.436587,42.035545,0.180128
1.272435,44.947149,0.907738
0.800194,43.264730,0.113005
1.022387,44.492482,0.161380
1.331293,44.694224,0.449203
0.893147,44.099324,0.104089
0.884209,43.926639,0.171603
0.100592,38.227303,0.101212
1.194760,44.591248,0.147236
0.018553,34.444544,0.109046
1.154827,44.532432,0.135545
0.029369,35.418566,0.103216
0.814962,43.752234,0.221121
1.172463,44.716063,0.245104
0.205439,40.018306,0.219063
0.192712,39.695466,0.206130
0.442598,41.906461,0.174566
0.729477,43.441441,0.177646
1.012981,44.374803,0.229066
1.227277,44.397819,0.180088
0.017179,34.148077,0.114615
0.088356,38.082699,0.260656
0.027795,35.165277,0.150721
1.097475,44.434258,0.209149
1.163414,44.680501,0.156186
0.738151,43.140128,0.224649
1.013276,44.364128,0.327252
1.117274,44.294274,0.138896
0.819801,43.877681,0.248048
0.404577,41.286228,0.206056
0.059954,37.549432,0.633840
0.702354,43.111511,0.153121
0.364466,41.703278,0.192063
0.766839,43.448519,0.231586
0.378316,41.388710,0.157489
0.644995,42.850017,0.296875
1.131768,44.359329,0.314206
0.210027,40.224540,0.318835
1.128559,44.894155,0.469906
0.357520,41.451297,0.156452
0.778033,43.454787,1.693511
0.725597,43.272095,0.218156
0.343480,41.077272,0.254586
0.788330,43.836974,0.339053
0.793182,43.324126,0.233106
0.227010,40.281528,0.152924
1.109078,44.361994,0.401071
0.734322,43.446516,0.134335
0.608249,42.815729,0.134051
0.442793,41.996563,0.148281
1.146197,44.589073,0.212994
0.313476,41.280988,0.130221
1.015017,44.007109,0.130105
0.815504,43.600737,0.156665
1.247920,44.599626,0.188016
0.894012,43.954898,0.973412
1.222305,44.717867,0.149603
0.085748,37.891624,0.173702
0.164480,39.265230,0.155534
0.841372,43.564968,0.121717
0.889540,43.772631,0.146276
1.204268,45.067247,0.192183
0.309074,40.933602,0.131570
1.077119,44.185727,0.115189
1.336584,44.896073,0.222143
0.312666,41.248600,0.247673
0.313791,41.357905,0.199503
0.913684,44.102831,0.129406
0.139446,38.797931,0.260978
0.601275,42.632408,0.290045
0.565091,42.648064,0.458629
0.710601,43.082684,0.401484
0.682514,43.186239,0.134982
0.312380,40.993896,0.158972
0.410135,41.607154,0.185679
0.384223,41.414375,0.128629
0.166591,39.701261,0.171622
0.733512,43.272226,0.112338
1.183618,44.593752,0.099433
0.250657,40.494097,0.418633
1.230052,44.525774,0.198080
0.326547,41.094280,0.215542
1.163519,44.494388,0.135483
1.400127,44.757226,0.200632
0.574130,42.451850,0.299690
1.141328,44.558621,0.195292
0.843134,43.596048,0.140669
0.936601,43.584221,0.111590
0.609682,42.584047,0.182582
1.110180,44.479722,0.365752
0.167596,39.473777,0.127290
0.670240,42.993407,0.113141
0.577397,42.391172,0.172591
0.427441,42.192767,0.407479
0.940507,43.955074,0.365085
1.399029,45.217790,0.113210
1.130262,44.404606,0.242245
0.038029,36.108520,0.231633
0.249787,40.851820,0.226973
0.472753,42.235685,0.380339
0.522997,42.291944,0.318964
1.175192,44.611274,0.165546
0.464376,42.126082,0.270660
0.821815,43.431222,0.230518
0.812832,43.551532,0.195428
0.824109,43.562259,0.202846
0.089618,38.206442,0.342195
0.998046,44.103563,0.141377
0.468218,42.310674,0.697967
1.229163,44.752891,0.133213
0.594496,42.830444,0.142614
1.339147,44.504148,0.279922
0.640624,42.918040,0.105298
1.318927,44.814844,0.135163
0.732622,43.382173,0.243129
1.409883,45.050165,0.162188
0.132348,39.084631,0.189886
0.586801,42.729812,0.362508
0.971571,43.787339,0.170107
0.881795,43.919972,0.182919
0.333809,41.479468,0.158657
0.016214,33.934330,0.113884
0.138210,39.192906,0.226419
0.656433,43.055705,0.346482
0.940025,44.065255,0.404230
0.948981,43.765193,0.186528
0.589644,42.741608,0.174472
0.064773,37.449374,0.268307
0.156254,39.295267,0.258681
0.049740,36.502475,0.212031
0.174545,39.469523,0.204603
0.805621,43.485600,0.149701
0.332521,41.825847,0.316697
1.209505,44.356087,0.125551
1.067740,43.996898,0.148228
1.281000,45.252060,0.250887
0.499666,42.321395,0.148508
0.452199,42.050096,0.231549
1.274201,44.830769,0.277028
1.262620,44.856767,0.307384
1.156048,44.610596,0.407182
0.315187,41.167607,0.382561
1.008065,44.566810,0.131898
0.511357,42.382696,0.156141
0.553986,42.234388,0.169866
1.207319,44.178558,0.351407
0.714239,43.471732,0.434991
1.361830,45.151399,0.135350
1.413037,45.242452,0.143004
1.066301,44.453076,0.158621
0.593048,42.760889,0.222365
1.157624,44.583068,0.225137
1.012057,43.905798,0.161897
0.633924,42.752249,0.243548
0.659623,42.954332,0.105323
1.404746,45.310318,0.258553
0.577994,42.529639,0.206713
0.025993,35.214985,0.239910
0.837416,43.546301,0.150219
0.426196,41.972328,0.098602
0.543735,42.545540,0.154851
1.205611,44.531519,0.190467
1.120810,44.701449,0.135837
0.846918,43.727571,0.177195
1.056556,44.221881,0.118546
1.015237,44.200848,0.180213
0.351836,41.274105,0.137160
0.984461,44.335617,0.273183
0.482269,42.013812,0.261297
0.935851,43.829686,0.213606
0.335498,41.300209,0.151690
0.601499,42.706727,0.168620
0.766634,43.679372,0.246386
0.195721,39.613555,0.230384
1.308730,44.736390,0.191490
0.635897,42.863026,0.289047
1.273841,44.812294,0.181329
0.909045,43.884557,0.256373
0.154249,39.563392,0.155973
0.642455,43.051975,0.130828
1.220913,44.682897,0.119851
0.428561,41.915315,0.097340
0.580741,42.744208,0.100532
0.819407,43.652606,0.151088
1.349291,44.618854,0.187384
0.582546,42.937980,0.121066
1.067376,43.999356,0.145119
0.782423,43.497909,0.127008
0.448008,41.858287,0.186883
0.277525,40.827344,0.135990
0.695335,43.257078,0.184161
0.610322,42.975129,0.136453
0.476101,42.021749,0.302028
0.767447,43.572651,0.137807
0.318649,41.097162,0.128643
0.876765,43.571447,0.158741
0.885336,43.934950,0.414398
1.131756,44.491623,0.318632
0.737278,43.473889,0.143432
1.063260,44.389775,0.141088
0.662778,43.168946,0.105416
0.843832,44.045630,0.299820
0.763222,43.690468,0.120434
0.979417,44.241433,0.220414
0.976021,44.361331,0.174277
0.455077,42.154713,0.275441
0.705348,42.992361,0.153368
0.549469,42.254663,0.274612
1.047743,44.303057,0.355853
0.171886,39.770088,0.163552
0.396293,41.695807,0.136189
1.403590,44.922059,0.353117
0.128341,39.301764,0.418775
1.116268,44.412502,0.315755
0.356264,41.026377,0.373582
0.375314,41.479994,0.172646
0.788218,42.905201,0.194825
1.015448,44.308081,0.296977
1.209034,44.545769,0.146918
0.933663,43.818135,0.110531
0.510159,42.135725,0.168017
0.823628,44.039572,0.124507
0.346631,41.411988,0.150437
0.679171,43.491503,0.212447
1.368884,45.221570,0.152968
0.775582,43.075000,0.200152
0.430234,41.694272,0.174653
0.912794,43.822240,0.190754
0.411417,41.926457,0.422443
1.372837,44.736870,0.443224
0.859708,43.825796,0.173548
0.182128,39.668348,0.139203
0.984784,44.007572,0.459295
1.214499,44.706186,0.119297
0.488276,42.624273,0.200929
0.470270,42.075237,0.337078
0.243964,40.533035,0.181685
0.204394,40.307896,0.250888
0.533562,42.747822,0.191938
0.707173,43.039355,0.154946
0.894221,43.837659,0.301224
0.499405,42.259731,0.120374
0.758921,43.628440,0.124625
1.285528,44.442881,0.273880
1.102681,44.370367,0.285400
0.134356,39.207004,0.267735
1.146650,44.424027,0.185601
0.361634,41.570899,0.118708
1.252247,44.911860,0.393341
0.566576,42.392031,0.167883
1.005730,44.026093,0.351884
0.353923,41.697589,0.132594
1.400242,45.046716,0.140104
0.689593,43.191619,0.191631
0.580732,42.586018,0.146145
0.498205,42.453965,0.124981
0.126077,38.579405,0.425605
1.068932,44.219051,0.143245
1.085830,44.288125,0.127303
0.133795,39.137721,0.182268
0.776538,43.676583,0.164314
0.491353,42.203262,0.208784
1.339578,44.997696,0.155853
0.981469,44.026637,0.166209
0.846624,43.727146,0.133506
0.466523,42.046875,0.247756
0.547967,42.804437,0.127573
0.037105,36.038344,0.104330
0.971345,44.169936,0.271891
1.322237,45.059790,0.186036
0.386260,41.742716,0.190420
1.214407,45.050122,0.374872
0.393102,41.679139,0.155366
1.123051,44.894580,0.126478
1.395331,45.000478,0.220834
0.529255,42.542101,0.268151
0.142807,39.149117,0.134517
1.016827,44.094402,0.354429
0.861735,43.966290,0.183832
0.561828,42.569347,0.132163
1.324776,44.729224,0.238201
1.382838,44.958645,0.172741
1.205227,44.591627,0.123913
0.558070,42.758189,0.126230
