x0,x1,x2,x3,x4,x5,rand_y1,rand_y2,rand_y3,rand_y4,y1,y2,y3,y4
1,14.631530800197392,4.937538344978834,-23.451811600113956,0,2,-1.3078262477512959,-0.10435260542849865,-1.7213590357356772,1.8143597948084202,-16.25827281320958,-9.406571806073597,-21.26754563570922,-87.50890065293537
1,8.412855927137574,4.907304097993861,-22.10508678046522,0,1,-1.5156702204900974,0.36856663790977706,1.9035824227504579,2.3120586569683566,-3.119469780783664,19.619547343617572,-22.3411918208098,-94.54956919367048
1,8.030583107975408,4.054946730377847,-18.22559080677081,0,2,-3.8899380952638154,-0.7383170002119371,2.9406999781575145,1.9830827065795944,-8.28626412008109,7.2855398802234514,-15.367103124023291,-77.14424792680414
1,9.395482896691869,4.437548717087052,-14.26943307699647,0,2,-1.8572424216473307,-0.6087472329723697,-1.357807777769152,-1.654636334716685,-7.835562063769912,-11.277862485442299,-12.366474496571989,-49.25053341822641
1,7.898152501513229,4.974006070134157,-27.451269512329585,0,1,-1.7377289748981146,-0.45268434432820714,-0.728030696929777,5.915601929952067,-2.1120157675221023,37.4103616850944,-33.50678246391092,-126.94016508004685
1,12.06141386309065,4.75431066172908,-21.88760649762987,0,4,0.6933858446049597,-0.2482578475653871,1.6967050902963516,0.45742093797791605,-11.6665098963891,-4.392507670129021,-17.073290793057804,-92.23338172956345
1,9.921772730768875,4.539009555836796,-25.780266256205213,0,2,3.23391655142637,0.6260791359425504,-0.23132179533415043,7.114293933079275,-3.4926002426009912,21.858014250713808,-27.979948448873092,-113.26657553868239
1,7.510725040760828,5.2976352861922615,-25.911956231112445,0,1,-2.204407547356654,0.05559885807676057,1.7098655186166924,-1.336589154231367,-0.8329517703015252,35.237842347609956,-29.147343787291145,-123.8927707463146
1,10.889661351697141,5.374859963736446,-7.708601835597468,0,3,4.169002471043223,0.22748240708079548,-5.962376059520808,4.000956572271362,-2.9857403411417227,-39.09501884461251,-5.135617461219869,5.250898532793246
1,9.0619614891123,4.734541914282229,-23.266569525585066,0,3,-2.344246552570869,0.2976652764295319,3.7143274085389666,3.410792903469127,-7.7645437879487815,16.78756640762323,-20.62356539072633,-104.83058593122686
1,8.166096176779241,5.228962234445372,-22.84635738780228,1,5,1.4423239976910467,0.26712200843819445,-5.341591931078745,3.7403168098416506,-0.20298165253132217,11.975713287948823,-29.445031836002922,-107.73238762553127
1,7.5347454856355505,4.28605584471388,-18.225146793078142,0,3,0.17779727723332917,0.4652548516830951,1.8968635827458398,-10.203459053129922,-3.5335261598961307,9.466967802739767,-16.40611112123582,-92.27542545001873
1,12.691368109319823,5.214720175521545,-23.78338959825198,1,3,1.078932890644221,0.7047497763903452,-2.915192184073566,1.8193723229146253,-7.659642801430792,-4.401921975452835,-24.898908472131712,-97.23231494791682
1,10.408235835394189,5.447899606084975,-19.598575461127705,0,1,0.31991874664051334,1.3678035776887365,0.07061967482956089,-5.694410204593106,-3.6528541058929394,3.1223507841009095,-18.419007681467807,-77.84489496835825
1,9.224035596825697,5.258291414079839,-17.57337248559586,0,5,1.4016769392672823,-0.19976180693406398,-3.35394882532609,-5.930109575056786,-4.771520012144595,-4.599822334274969,-17.989971956894184,-79.32261257759352
1,13.332296922793258,6.053108372774858,-23.416246575379162,1,5,1.7077252499860642,-0.1407337170813908,0.31302122696541046,11.759706463295236,-7.7975434772758785,-12.553478604910199,-19.479051713310074,-84.2100178308027
1,9.434726837962746,3.810436179232319,-11.695932111423893,0,1,1.815603073100248,0.06676449550287535,-1.1746993059114903,5.739926784634305,-5.122542065128287,-17.01907336003917,-8.783870635084584,-25.33248861918733
1,9.87553212125103,4.519460400115249,-18.947461729788973,0,1,-0.008840407008850248,0.5171280572648245,1.718838817634774,-1.097686425563817,-5.7015234491651645,2.9818526403765953,-16.32682165579765,-74.79201950492043
1,7.045624263011897,5.34460978005475,-36.81337509669861,0,2,-0.008219034951100435,-0.8169544775020369,-2.242703562649258,5.089163108485294,1.4343617791893555,67.8950494975343,-49.41714194468528,-192.0101582207736
1,5.943154724466486,4.760487565159409,-26.579753265965554,0,4,4.302322973172517,-0.35959519374343524,-7.363136529811696,-3.6006198964213136,4.197476219717775,40.16389098182079,-39.28961170429354,-145.11735790858063
1,10.582971536475338,5.533606068306971,-15.698722466025071,0,4,1.4342072457432458,-0.569023221184966,-2.1692896934584014,-1.0884567322019036,-5.630917622286517,-15.887713505486445,-13.13440185602067,-54.48001084455748
1,10.80171805350277,5.559802302481884,-20.016752135637667,0,3,-4.282196322926103,0.04600732830021145,2.7639195729573016,-2.008269478532858,-10.706225522485989,-1.912326532300634,-14.959490576996426,-80.1928938385009
1,8.720578905699313,5.153344594681503,-20.6963026543781,0,5,-1.2491959126261236,0.5014176294419783,-2.9204634136527847,-9.20791497415339,-6.73031993998024,7.987431064079719,-22.744338489520622,-104.88209483444635
1,14.343205172088444,5.65752471970751,-23.68635676486176,0,2,-1.3166905808147187,-0.6187005397857887,4.711660770062803,10.13511753267608,-13.530526765869077,-7.775656105642725,-15.474669205141392,-78.33772468397623
1,9.411081699546324,5.45217266868211,-19.60313402131824,0,2,-0.7870511651413203,-0.5020120310250787,4.725079804451379,5.522840654811609,-3.7526965581876395,4.751981535198023,-14.268539527979659,-72.12950837604848
1,14.554435420131892,5.391557121463811,-23.885566916700846,0,2,-3.834596447925658,-0.292951669086594,6.17529376853334,-13.555764306711128,-17.26879592379801,-7.908428019643519,-14.098621186386037,-103.88663595828379
1,10.231665648264732,4.8924990281854415,-17.6592205462101,0,4,-4.598818853582336,-0.806631108137283,6.539178716081343,-4.717110916771651,-12.884653065555476,-8.48729771083064,-7.717986454969074,-74.79080189550861
1,9.808026027581183,5.4380209245616244,-29.235228330403405,0,3,-2.147713796370847,-0.17044493402033428,1.9510671127457533,-9.303207258367012,-6.94970307784834,30.495109919283966,-30.59374935527817,-150.9370191627183
1,12.837770221705256,5.430134985140823,-19.14774804419612,0,2,-3.783079922291631,-0.11441269239937095,2.9672327640487826,-3.3800685833185016,-13.668215410279675,-13.360019668337289,-11.916619080540142,-67.89151277234383
1,13.612273016356006,5.660235322694033,-28.67105331767672,0,5,1.829839633040669,-0.6815952099796332,0.9471988498441454,0.0657255872386294,-11.914000431589246,6.2701996612704995,-25.947108110314925,-130.48824297646888
1,8.646277793979536,4.2539831728498765,-22.119461649331907,1,2,0.7420431082795785,0.9090610651746702,-2.0610647372023005,2.959549748078098,-1.788562961129864,12.536057043272711,-26.093979417220623,-99.23519331281624
1,5.237660470483872,4.74452881861839,-17.43678220627565,0,4,-2.0679941214652304,-0.7051636106100622,-1.9112858278911347,-7.652836446779663,-0.8097286065778055,15.916880655797529,-20.828798666820738,-91.92855969233703
1,4.393433557364233,5.500358481271752,-16.845580756791236,0,4,-1.0855942753374446,0.24495300944650986,-2.5796881566390684,0.3647341333451741,4.1286140537493425,19.31452749299905,-21.45462573446169,-79.19962694798227
1,10.301132119669429,5.739988835740286,-19.845705240244943,0,1,-4.405395413161946,0.7113165775311695,3.6830320582941014,-1.2569503021262531,-7.287693145279944,3.7427716999188494,-15.284393682403882,-74.02068824387881
1,0.7153882315353979,5.028861668374905,-17.490775068431027,0,2,-0.7955734319023386,0.3594806207554889,0.4294663275760008,-5.881063444596929,12.36023511015158,42.75486466837158,-24.091308043535143,-97.79505918710535
1,20.180550346266575,4.819475414449453,-18.821250658181736,1,2,0.8818974542453755,0.14472728981403804,0.27328128685455166,-0.4951183968158632,-23.020776994939414,-55.79427246697363,-7.278044354151477,-44.10395727117488
1,9.619993663902585,4.956923038389246,-17.709478793301212,0,5,1.1907861098183914,0.8037630844061417,3.67151037251218,5.20614069776658,-6.678432102819039,-5.167768855203147,-10.772714153537052,-69.23933679423193
1,7.188609222825568,5.129280552280954,-18.423160986018416,0,5,0.37832819476218416,-0.5531577791312008,0.7731340689268054,-7.1613453055504515,-2.11104859404609,7.77327906479621,-17.17299818727525,-92.76430156092917
1,11.696575871698073,5.23445800763178,-15.598245438557196,1,4,0.45750626507950276,-0.00787806063534971,-5.278241543965457,-6.519267545384371,-7.232271455421304,-26.196021103454125,-15.479033830103178,-57.76307424656891
1,10.947692485293759,5.518319374002582,-7.992904532342335,0,4,-1.8800700394568268,0.6973030898914447,2.586602954902884,-4.5462897446285355,-9.720496888036598,-39.56244573955035,3.5449386416831405,-6.8246545659608175
1,7.612833245114456,5.189361905090779,-13.50087471172666,0,4,-1.2838089133724033,0.9190257076351032,-0.9745540876499302,-1.9282671975922152,-3.441389688328976,-6.142516382757198,-11.613032910125463,-51.49332451556363
1,11.51522715754103,5.119465992080748,-16.713621975667472,0,5,3.711405085663936,0.3082652195155257,-1.3238705795282952,6.429049707759119,-7.460651253175881,-18.127004641187213,-12.379076385488473,-55.126214697093
1,10.974472391784499,4.631588099055557,-18.03820464116204,0,5,-3.2893765599134794,-0.8882558791997239,3.113854288570738,3.7743214576864244,-14.843557046315805,-12.646003914636102,-10.468980281387822,-70.20844508876333
1,12.882445894979325,4.813174964562647,-21.804196523814863,0,1,-4.292266196028919,-0.05738812276690888,1.2783226913509962,-0.6523313037796029,-15.117633092299629,-4.057028026218941,-18.045526199391972,-82.57298368310633
1,10.090805973484446,4.558271452573249,-17.203043818447927,0,4,0.1278970343554955,-0.5498643097616979,-3.9547686807223386,0.37678936944054087,-8.87890055489365,-8.894762721840152,-17.66852843490978,-68.65835599343802
1,11.728158263948206,4.782234774067639,-21.596135013083334,0,3,1.2969133232641767,0.21346954050502578,-0.9208133884958958,-4.208808196984659,-9.312698882429318,-1.6389167399859994,-20.08685764417269,-93.37915450687734
1,9.790238883683564,4.724106131067505,-31.565001979554737,0,5,3.256278557234111,1.3464324810342823,-0.1120429577559936,7.191144919342939,-5.6518808169305,36.090244001280674,-35.16930704340454,-157.8521737069084
1,11.93648437542927,5.375734822040442,-29.781665142183265,1,1,6.312403474253983,-0.0753576147671644,-5.669907056795998,6.892018648440468,1.5666391895167706,19.587215934636276,-38.405920394641626,-127.68854495028096
1,8.183229404161386,4.840661186066216,-23.0432485054704,0,4,-1.4516424119022402,0.5280045412206955,-5.457243714862331,-2.3740217395814325,-5.796117662026363,19.24160303682497,-29.838887068906544,-113.82247347535693
1,15.217753288588744,5.647245171684151,-18.91931900806732,0,2,1.4211157814489548,-0.3369539720507736,-0.16312040584673115,-1.1361281947722897,-12.57265528067608,-26.16776339079254,-12.324345629358966,-56.04583860886496
1,12.134512448676562,5.326383521586628,-24.975471209660185,0,4,2.3848522156343934,0.5185853514430584,3.6028627059759106,-1.4003527107578717,-8.405022116958847,5.272436737040807,-19.72583165983781,-111.36865238037956
1,9.488049862703775,4.143325162671976,-17.192895434446136,0,3,-0.5273730912711461,-0.13908601408960186,-0.13827902363492772,1.0588627236993795,-8.573497328662768,-4.0006490242700705,-14.939572312600356,-69.08584478006529
1,12.400390066393493,4.729576328785701,-30.79417558553863,0,5,2.812437868272268,0.5961837634961527,-4.287980548112809,2.167858811585747,-11.299613278157617,19.976760188144574,-35.57885386002726,-150.0100188156992
1,12.033265273816959,5.891951017946635,-11.487307771069629,1,1,2.296993254290834,-0.06799601681551593,-4.470174121338008,-4.198544251998667,-1.0936842395031783,-35.77239907269142,-9.667870504125492,-17.252469361740523
1,7.148714230119256,5.308507954247775,-27.076665540831037,0,3,0.5548933343840636,-0.93508546527048,-3.7863191093251585,-1.4744070902621007,0.6829887368888772,36.55134000662635,-35.752603190452454,-137.6383046211911
1,9.828770113665275,4.557934855384419,-18.480498023231988,0,3,2.918035177033901,-0.17826896813425877,-1.7412377225778721,-5.9037236146501,-4.565700484143393,-1.880625466764667,-18.133214643760578,-81.52994357543231
1,11.078532291846379,5.734007154666495,-19.001948447305896,0,3,0.017480189671543633,0.5004650640350302,2.0620249164175513,-1.2976611866321495,-6.437562930021729,-5.886351053279178,-13.862365462694916,-71.27169702258212
1,11.568836974538081,5.238437220800858,-14.706669207546183,0,1,-2.5680827153802213,0.3718650843395391,3.1017181891571686,0.8426834488012724,-9.49044500205381,-18.35231216571232,-6.889448647624025,-36.9711879830308
1,7.258123038553576,4.577500069434851,-22.533277948131442,0,2,0.8980782593658653,0.3725017202668721,-0.1395432195414778,3.2567899755457064,-0.3856676094367323,25.181720371893316,-25.68133710318506,-103.83639725919112
1,8.24515211257339,5.329461706100601,-25.766515343925633,0,5,-0.3088885578134887,0.11319143362992298,-2.011738057706554,4.009165779766765,-4.310807664658465,25.186976902539868,-29.916358961021615,-125.25514994057698
1,8.248228875630655,5.31640044920851,-23.494318965169057,1,2,1.8915077409898933,-0.194988268565497,-2.98650343435048,-2.9798760499589454,3.344251337354115,17.546824248788397,-29.47975300647341,-110.52446067522756
1,9.978455121509159,5.266175264774769,-24.286895817113443,0,4,-0.9788403247461013,0.12322264726842412,-1.8346281409998446,5.1694176337087105,-7.637224773440113,13.591634491062962,-26.28651674516085,-107.06225112151473
1,4.171100184113114,4.333182155167818,-15.647317440177792,1,1,3.0829948509720664,-0.046555214521313226,-4.551815687419806,-2.3934532820403014,10.74034094824929,16.039896185446494,-23.851691663573376,-73.08839639260142
1,9.339393170984431,5.471173457646769,-17.23711005178504,0,3,0.046316897070410645,0.40671727393963264,4.001474273727414,3.8376331248706945,-3.7189490719581473,-2.5789184256273976,-11.014797632965717,-61.06512213936833
1,5.288447120758157,4.992871130982413,-13.37604528959616,0,5,0.4075362230785877,-0.04268460150787444,1.1573104041981923,4.627316348608974,1.3092553745095123,2.6432156634898205,-11.11831040943789,-54.48371658207074
1,9.441199182787823,4.838249093942733,-21.95855875324606,0,5,-0.5789482969975918,0.16399686564523075,0.08015006371858546,-3.0515970784409,-8.446599380745038,7.833677211444289,-20.916488883362682,-106.18651050343452
1,10.799250140613191,4.5684267314688585,-18.750644415740876,0,1,-3.5192861024692412,0.042325833535690444,6.013694963827105,-6.461266550629342,-10.912506189289047,-2.7019916223076357,-10.813021519171016,-75.8847845394956
1,8.17265362353311,4.552839003187987,-28.359715777468622,0,5,-1.7664033065914655,0.059362979262610784,1.2824659512520156,3.205060361209459,-7.953193544093724,33.27524219400293,-30.58445409141781,-146.6273558073913
1,6.757557357802226,5.443376335064219,-19.16650409103825,0,3,-2.6557208969414674,-0.6255850699357259,2.2154167387151644,-0.7554775958389185,-1.3407066073532636,15.086140414167891,-18.276782040039983,-86.06988860639187
1,14.709424678001414,4.211239861080022,-17.219848918475385,0,5,3.4857685394814206,0.16788425582504127,-1.4780657456966189,-2.0204529592018945,-16.79936123328134,-32.71969237875587,-10.098414445408283,-61.370617520427565
1,9.725364072019286,4.968887177881212,-25.99173949866661,0,1,0.18036191363338205,1.2567553559719065,1.177426210857241,1.1663435628418182,-3.8637046967615536,25.60515349187531,-27.58481896512339,-116.74387866196786
1,7.30920462866416,4.78275778702889,-19.17510886556987,0,3,4.6579840249771784,-0.3639495412787384,-3.177195362499616,2.451195841309485,2.887848128735529,12.615353912110074,-23.130654032190265,-84.2369878572722
1,13.400068311002299,4.033952256036466,-13.523427054405541,0,4,-4.485486008352634,0.0857182342038203,-1.9163691772785656,-5.267694334620096,-21.683765862247835,-35.84434215759105,-6.801441447884579,-42.81698010308512
1,15.166141237784391,5.336965885825552,-22.67028969746627,0,4,4.942006121666595,0.18381159357052795,1.9562693704299603,13.90743563649024,-11.879378696425533,-17.136025502952613,-14.883023937985055,-71.93467719747235
1,11.828134535500247,4.379715045450672,-14.409108172089113,1,1,3.891451444727375,-0.14266348035869497,2.259846832054939,-0.33431735338210744,-3.6256724899211044,-26.056011641592594,-7.525680890578482,-39.80039916093257
1,11.7710543183761,5.063514651411875,-15.138772541627464,1,1,-1.9540545228662751,-0.03232256531090212,3.6705735548189318,-7.8716049123183875,-7.3056192053828495,-23.471276532309012,-7.266530939246165,-49.174647546415166
1,8.09516098827605,6.503056060392705,-18.417830981576486,0,4,0.14368640449182402,-0.18470363526223765,1.9043851757982284,6.356698498023131,0.9625326091178403,5.092984368086975,-15.627200308290451,-67.8099676456287
1,15.588668693352828,4.632043702528406,-23.81325453498068,0,1,0.9969228337161352,0.5477833224060344,-2.7456791919619064,-0.9754124889225018,-15.784283445404304,-10.955796539416061,-22.376892301080098,-88.65136422486061
1,7.3905629895949225,4.566259167368681,-17.982109368571624,1,5,0.39907947492936746,-0.17074617402873288,-1.1510391392182253,2.180925615735611,-1.683269002154434,0.8227669837115237,-18.733640202480743,-82.9829300580361
1,7.64644780126426,5.1900101295606,-9.914766978295388,0,3,-0.05674513461831476,-0.9539165113943278,1.6810957144634475,2.834032682435396,-1.2796103484650334,-17.441854582829468,-4.044606951715375,-20.81756368966915
1,8.776880162863153,5.391603253172665,-22.208591702739785,0,5,-0.9660894532958495,0.014089862776226425,1.2114354317187614,-1.2963900773908472,-5.845040019504159,11.75546415667982,-20.824571959527763,-105.55938101733301
1,13.159002837850966,5.151606114958084,-19.937933372664023,0,4,-3.568316359786996,-1.263183967010498,-0.19663971781621903,-3.322925932377327,-16.931503690614676,-16.744398038273257,-14.944536938961285,-78.26025682382921
1,8.085194470099044,4.575992776787334,-19.20085786226833,1,5,-2.13651184495871,-0.926016529480342,-0.510515850808549,-3.605836043761615,-5.578922454794794,0.25058470682942957,-19.226608174112,-94.56386124266562
1,16.825721219649537,4.767523049405413,-19.13588523088779,1,1,-0.7589711512237868,0.19021515554335822,0.4143352482681638,0.9472231745594313,-17.10784444230662,-36.53073525004096,-11.463771378413984,-52.505013444938236
1,15.45209463025624,5.074989836901557,-20.19656053552273,0,4,0.30383021320926584,0.6509427526338578,3.0719518961974392,1.7463015039911425,-17.875389536598544,-25.519848792079163,-9.770794276830411,-68.33760382008086
1,9.812977427112395,5.033936716833583,-22.956674847271206,0,4,0.2924968037189717,-0.028026093051314094,-5.165211520489335,-1.3210199464656989,-6.731647900005068,10.277111313200328,-27.78724636428375,-106.44775894664022
1,10.754202706995443,4.980324248004631,-20.284569460424088,0,3,3.4296469380834136,-0.3290424824980761,-0.3958541456548355,3.2601103560397156,-4.637785731893581,-1.2463476362030277,-18.568505629295522,-79.41552389970968
1,10.24923166479102,3.8945721985658825,-17.368071545028887,1,3,-0.9472087824531895,0.3229743847189602,1.4798430967261675,-1.5638372120190593,-8.761955516337583,-11.81896930414948,-13.323032556026142,-72.18303236678727
1,11.087470307090483,4.781677959653148,-17.228683818339537,0,3,-1.2630031331074103,0.3968668800157923,5.8477534729800755,-5.781953135709693,-10.592909868328931,-11.354433200418011,-7.407801947438747,-68.48843621520606
1,9.744589727510125,6.328531660158852,-18.581163642289102,0,3,0.2846637301767174,-1.0225938435267306,4.236682294073865,6.227052699148162,-1.7189207443669758,-2.0020515542100474,-12.390473441849664,-62.3383493224858
1,12.650883152673668,4.7068937814974365,-23.917917999885727,1,4,3.441071427458623,-0.6787969054574665,-3.9809522022994357,11.91720487860925,-7.740013533396403,-6.6794586691686275,-25.70694604945436,-92.9155906458885
1,4.02371926763537,5.375871074201616,-29.366636051398793,0,4,-2.600502270029297,0.4061381249243107,-0.7096649653084787,-4.557898540735567,2.9796724173048106,58.88744994094384,-38.7358997747713,-167.17845523801435
1,9.819799405830002,5.882368285145337,-20.96994226501344,0,1,-0.6501404842663536,-0.24930758976649978,-3.5457782028232505,9.828625871371795,-2.1426344404903457,8.561522176123807,-24.680892194513408,-71.04594335057155
1,7.650991367128741,4.595939749344617,-26.14569791444473,1,3,1.2450348677421,0.1913604000151028,1.9054681310730515,2.601010813714433,0.7308713815184698,27.373497307705595,-28.662087373465305,-129.71132265673933
1,5.159129658949551,4.923124232314602,-26.124966525393653,1,2,-2.073364882824785,-0.1402102512644332,-1.8099228113869468,-1.2052862588202353,4.377748496219917,40.93904103016877,-35.33824294052788,-136.88612065161462
1,4.608999082578879,5.221038508759884,-26.36211058067027,0,5,-1.4078496211223581,1.2684780038779575,0.4257384449899718,0.31966748963284447,1.5372677399995385,46.30981433299437,-32.00842834343655,-144.2123807475678
1,9.082592653663344,4.776325429566591,-18.998152439521192,1,3,2.760940619466946,-0.7032916771757407,-4.553445102571489,2.772625460194754,-0.07526839915996764,-2.1217976269288803,-22.968081108189935,-77.97412300265329
1,12.009765087839499,4.70780059523786,-16.972273271518883,0,1,1.8108203480840808,0.4668349504561799,1.8831515374549326,-2.9304151456558065,-7.585308041881339,-13.665170674184663,-11.065493281983894,-56.53579346843968
1,14.208563361421987,5.305728354439429,-26.624672109479263,0,5,3.682106543032586,0.11025525036925925,-4.38628366185691,6.408027902466076,-12.317835116493104,-2.0585452283028944,-27.61472846465382,-110.65087312990575
1,7.214337965995307,4.976418629391624,-10.890310236668055,0,4,-0.5747411152122062,-0.18456599411454397,-3.5498826755959216,-7.431147587147614,-2.574161159027949,-13.085325114086913,-10.671010064602697,-42.18126639524174
1,10.823824613398427,5.567284600412132,-10.710130443161919,0,2,-0.968311678481968,-0.30722859707189865,1.1174013732812527,-3.7102162540286745,-6.414107104042427,-28.79596033457828,-3.1239696780631987,-18.80180959253127
1,5.40961193272215,4.514835337256222,-24.59987749885356,1,4,-2.1177797349910836,-0.02832904311694319,5.850174014342712,2.3989072454444456,0.6075024113332805,32.223243789832985,-24.140030301215475,-129.45470168128423
1,13.457760387298237,5.4064497940373215,-8.72531289550022,0,3,0.9300575994012545,0.6589271769928478,0.43186589228370015,3.542957461817758,-11.266113793083253,-48.45393607299768,2.301656936331606,6.030728876128981
1,7.289804662292896,5.660972896952249,-34.4262046689415,0,5,-0.47601071446922927,0.5210918443549093,1.0231254013118432,-1.684655640128779,-1.572701348198276,56.35068253971493,-40.82637693980751,-188.6111939650847
1,10.556885102165925,4.976387343315791,-23.730723589781245,0,4,-3.232165720807048,0.47941821620088465,0.027463737222502727,-2.2500697457417465,-11.916773895191527,9.387163474714999,-23.01173654528344,-110.435374727901
1,10.615706379702512,5.014952082177284,-22.092563376428608,0,5,0.32454578489554786,1.1033860268611786,0.6076200316206739,-3.038445175244995,-9.362010727977626,3.3025442576344357,-19.415518653319726,-102.72570361312563
1,11.439995934758093,4.8996887437932575,-24.84964102373381,0,4,1.7491592950267054,-0.30457722271760973,-1.3922063736320307,1.4681267121490498,-8.931766343109706,7.544366174693353,-25.22667197447465,-111.6859527907768
1,13.432003731047795,4.731564600190424,-15.459988365260628,0,3,-1.6516754939036595,-0.296136528393199,-1.55985364742074,3.5308722327236004,-15.820989155427977,-29.076190087850286,-9.817832464263887,-40.871000247470185
